layer,type,level,polytilesetname,polylayername,pointtilesetname,pointlayername,id,feature_id,wikidata_id,worldview,unit_code,name,name_en,names,description,source_date,iso_3166_1_alpha_3,iso_3166_1,grouping_attributes,join_attributes,parent_1,parent_2,parent_3,parent_4,z_min,area_sqkm,centroid,bounds
adm2,admin,2,mapbox.boundaries-adm2-v3,boundaries_admin_2,mapbox.boundaries-admPoints-v3,points_admin_2,USA213243,165614825,Q498307,all,13243,Randolph,,"{""en"": [""Randolph County"", ""Randolph County, Georgia""]}",county,2019,USA,US,"{ ""DMA"" : [""Columbus, GA - AL DMA""] }",,USA113,,,,2,1316,"[-84.7808,31.7737]","[-84.9593,31.6186,-84.5351,31.9318]"
adm2,admin,2,mapbox.boundaries-adm2-v3,boundaries_admin_2,mapbox.boundaries-admPoints-v3,points_admin_2,USA213245,95687913,Q498319,all,13245,Richmond,,"{""en"": [""Richmond County"", ""Richmond County, Georgia""]}",county,2019,USA,US,"{ ""DMA"" : [""Augusta, GA - SC DMA""] }",,USA113,,,,2,1021,"[-82.0911,33.3861]","[-82.3535,33.2272,-81.8283,33.5449]"
adm2,admin,2,mapbox.boundaries-adm2-v3,boundaries_admin_2,mapbox.boundaries-admPoints-v3,points_admin_2,USA213247,182392041,Q498621,all,13247,Rockdale,,"{""en"": [""Rockdale County"", ""Rockdale County, Georgia""]}",county,2019,USA,US,"{ ""DMA"" : [""Atlanta, GA - AL - NC DMA""] }",,USA113,,,,2,412,"[-84.012,33.656]","[-84.1841,33.5258,-83.9132,33.7861]"
adm2,admin,2,mapbox.boundaries-adm2-v3,boundaries_admin_2,mapbox.boundaries-admPoints-v3,points_admin_2,USA213249,153883881,Q387216,all,13249,Schley,,"{""en"": [""Schley County"", ""Schley County, Georgia""]}",county,2019,USA,US,"{ ""DMA"" : [""Columbus, GA - AL DMA""] }",,USA113,,,,2,515,"[-84.3162,32.2937]","[-84.4302,32.1585,-84.1817,32.4281]"
adm2,admin,2,mapbox.boundaries-adm2-v3,boundaries_admin_2,mapbox.boundaries-admPoints-v3,points_admin_2,USA213251,46208233,Q503511,all,13251,Screven,,"{""en"": [""Screven County"", ""Screven County, Georgia""]}",county,2019,USA,US,"{ ""DMA"" : [""Savannah, GA - SC DMA""] }",,USA113,,,,2,2025,"[-81.6249,32.7678]","[-81.8687,32.4893,-81.3892,33.0457]"
adm2,admin,2,mapbox.boundaries-adm2-v3,boundaries_admin_2,mapbox.boundaries-admPoints-v3,points_admin_2,USA213253,132257001,Q498372,all,13253,Seminole,,"{""en"": [""Seminole County"", ""Seminole County, Georgia""]}",county,2019,USA,US,"{ ""DMA"" : [""Dothan, AL - GA DMA""] }",,USA113,,,,2,777,"[-84.851,30.8935]","[-85.0286,30.7115,-84.7309,31.0756]"
adm2,admin,2,mapbox.boundaries-adm2-v3,boundaries_admin_2,mapbox.boundaries-admPoints-v3,points_admin_2,USA213255,184882409,Q503486,all,13255,Spalding,,"{""en"": [""Spalding County"", ""Spalding County, Georgia""]}",county,2019,USA,US,"{ ""DMA"" : [""Atlanta, GA - AL - NC DMA""] }",,USA113,,,,2,619,"[-84.2701,33.2657]","[-84.5091,33.1786,-84.089,33.3526]"
adm2,admin,2,mapbox.boundaries-adm2-v3,boundaries_admin_2,mapbox.boundaries-admPoints-v3,points_admin_2,USA213257,168039657,Q498362,all,13257,Stephens,,"{""en"": [""Stephens County"", ""Stephens County, Georgia""]}",county,2019,USA,US,"{ ""DMA"" : [""Greenville - Spartanburg, SC- Asheville - And., NC - GA DMA""] }",,USA113,,,,2,580,"[-83.2794,34.5741]","[-83.4598,34.4609,-83.1035,34.6872]"
adm2,admin,2,mapbox.boundaries-adm2-v3,boundaries_admin_2,mapbox.boundaries-admPoints-v3,points_admin_2,USA213259,78779625,Q491543,all,13259,Stewart,,"{""en"": [""Stewart County"", ""Stewart County, Georgia""]}",county,2019,USA,US,"{ ""DMA"" : [""Columbus, GA - AL DMA""] }",,USA113,,,,2,1421,"[-84.8492,32.0761]","[-85.0683,31.9203,-84.6311,32.233]"
adm2,admin,2,mapbox.boundaries-adm2-v3,boundaries_admin_2,mapbox.boundaries-admPoints-v3,points_admin_2,USA213261,13571305,Q503076,all,13261,Sumter,,"{""en"": [""Sumter County"", ""Sumter County, Georgia""]}",county,2019,USA,US,"{ ""DMA"" : [""Columbus, GA - AL DMA""] }",,USA113,,,,2,1509,"[-84.2061,32.0502]","[-84.4438,31.8728,-83.9191,32.2297]"
adm2,admin,2,mapbox.boundaries-adm2-v3,boundaries_admin_2,mapbox.boundaries-admPoints-v3,points_admin_2,USA213263,103093481,Q498356,all,13263,Talbot,,"{""en"": [""Talbot County"", ""Talbot County, Georgia""]}",county,2019,USA,US,"{ ""DMA"" : [""Columbus, GA - AL DMA""] }",,USA113,,,,2,1218,"[-84.519,32.7023]","[-84.7032,32.5186,-84.2862,32.8836]"
adm2,admin,2,mapbox.boundaries-adm2-v3,boundaries_admin_2,mapbox.boundaries-admPoints-v3,points_admin_2,USA213265,726249,Q134080,all,13265,Taliaferro,,"{""en"": [""Taliaferro County"", ""Taliaferro County, Georgia""]}",county,2019,USA,US,"{ ""DMA"" : [""Augusta, GA - SC DMA""] }",,USA113,,,,2,608,"[-82.857,33.5858]","[-83.014,33.4381,-82.68,33.7333]"
adm2,admin,2,mapbox.boundaries-adm2-v3,boundaries_admin_2,mapbox.boundaries-admPoints-v3,points_admin_2,USA213267,138745065,Q505310,all,13267,Tattnall,,"{""en"": [""Tattnall County"", ""Tattnall County, Georgia""]}",county,2019,USA,US,"{ ""DMA"" : [""Savannah, GA - SC DMA""] }",,USA113,,,,2,1496,"[-82.049,32.051]","[-82.235,31.7826,-81.7617,32.3189]"
adm2,admin,2,mapbox.boundaries-adm2-v3,boundaries_admin_2,mapbox.boundaries-admPoints-v3,points_admin_2,USA213269,200611049,Q505299,all,13269,Taylor,,"{""en"": [""Taylor County"", ""Taylor County, Georgia""]}",county,2019,USA,US,"{ ""DMA"" : [""Columbus, GA - AL DMA""] }",,USA113,,,,2,1169,"[-84.2448,32.5602]","[-84.4532,32.3721,-84.002,32.7476]"
adm2,admin,2,mapbox.boundaries-adm2-v3,boundaries_admin_2,mapbox.boundaries-admPoints-v3,points_admin_2,USA213271,120394985,Q691614,all,13271,Telfair,,"{""en"": [""Telfair County"", ""Telfair County, Georgia""]}",county,2019,USA,US,"{ ""DMA"" : [""Macon, GA DMA""] }",,USA113,,,,2,1358,"[-82.9136,31.9642]","[-83.2076,31.7746,-82.6456,32.1533]"
adm2,admin,2,mapbox.boundaries-adm2-v3,boundaries_admin_2,mapbox.boundaries-admPoints-v3,points_admin_2,USA213273,59839721,Q503492,all,13273,Terrell,,"{""en"": [""Terrell County"", ""Terrell County, Georgia""]}",county,2019,USA,US,"{ ""DMA"" : [""Albany, GA DMA""] }",,USA113,,,,2,1031,"[-84.4315,31.7944]","[-84.6031,31.621,-84.2583,31.9675]"
adm2,admin,2,mapbox.boundaries-adm2-v3,boundaries_admin_2,mapbox.boundaries-admPoints-v3,points_admin_2,USA213275,127014121,Q498327,all,13275,Thomas,,"{""en"": [""Thomas County"", ""Thomas County, Georgia""]}",county,2019,USA,US,"{ ""DMA"" : [""Tallahassee - Thomasville, FL - GA DMA""] }",,USA113,,,,2,1671,"[-83.9073,30.8684]","[-84.1192,30.6584,-83.7362,31.078]"
adm2,admin,2,mapbox.boundaries-adm2-v3,boundaries_admin_2,mapbox.boundaries-admPoints-v3,points_admin_2,USA213277,27006185,Q498346,all,13277,Tift,,"{""en"": [""Tift County"", ""Tift County, Georgia""]}",county,2019,USA,US,"{ ""DMA"" : [""Albany, GA DMA""] }",,USA113,,,,2,818,"[-83.5179,31.4627]","[-83.6667,31.3263,-83.3387,31.5979]"
adm2,admin,2,mapbox.boundaries-adm2-v3,boundaries_admin_2,mapbox.boundaries-admPoints-v3,points_admin_2,USA213279,23008489,Q376822,all,13279,Toombs,,"{""en"": [""Toombs County"", ""Toombs County, Georgia""]}",county,2019,USA,US,"{ ""DMA"" : [""Savannah, GA - SC DMA""] }",,USA113,,,,2,1137,"[-82.3258,32.1318]","[-82.4831,31.9118,-82.1819,32.3538]"
adm2,admin,2,mapbox.boundaries-adm2-v3,boundaries_admin_2,mapbox.boundaries-admPoints-v3,points_admin_2,USA213281,187634921,Q503538,all,13281,Towns,,"{""en"": [""Towns County"", ""Towns County, Georgia""]}",county,2019,USA,US,"{ ""DMA"" : [""Atlanta, GA - AL - NC DMA""] }",,USA113,,,,2,544,"[-83.7244,34.8917]","[-83.9462,34.791,-83.5469,34.9924]"
adm2,admin,2,mapbox.boundaries-adm2-v3,boundaries_admin_2,mapbox.boundaries-admPoints-v3,points_admin_2,USA213283,38999273,Q503071,all,13283,Treutlen,,"{""en"": [""Treutlen County"", ""Treutlen County, Georgia""]}",county,2019,USA,US,"{ ""DMA"" : [""Macon, GA DMA""] }",,USA113,,,,2,622,"[-82.5473,32.4032]","[-82.7487,32.2936,-82.3819,32.5125]"
adm2,admin,2,mapbox.boundaries-adm2-v3,boundaries_admin_2,mapbox.boundaries-admPoints-v3,points_admin_2,USA213285,24581353,Q498295,all,13285,Troup,,"{""en"": [""Troup County"", ""Troup County, Georgia""]}",county,2019,USA,US,"{ ""DMA"" : [""Atlanta, GA - AL - NC DMA""] }",,USA113,,,,2,1381,"[-85.0417,33.046]","[-85.2365,32.8666,-84.8615,33.2247]"
adm2,admin,2,mapbox.boundaries-adm2-v3,boundaries_admin_2,mapbox.boundaries-admPoints-v3,points_admin_2,USA213287,76682473,Q498336,all,13287,Turner,,"{""en"": [""Turner County"", ""Turner County, Georgia""]}",county,2019,USA,US,"{ ""DMA"" : [""Albany, GA DMA""] }",,USA113,,,,2,885,"[-83.6252,31.71]","[-83.8027,31.5655,-83.4522,31.8541]"
adm2,admin,2,mapbox.boundaries-adm2-v3,boundaries_admin_2,mapbox.boundaries-admPoints-v3,points_admin_2,USA213289,94901481,Q503551,all,13289,Twiggs,,"{""en"": [""Twiggs County"", ""Twiggs County, Georgia""]}",county,2019,USA,US,"{ ""DMA"" : [""Macon, GA DMA""] }",,USA113,,,,2,1118,"[-83.4428,32.6753]","[-83.6116,32.4522,-83.2265,32.8982]"
adm2,admin,2,mapbox.boundaries-adm2-v3,boundaries_admin_2,mapbox.boundaries-admPoints-v3,points_admin_2,USA213291,66655465,Q491547,all,13291,Union,,"{""en"": [""Union County"", ""Union County, Georgia""]}",county,2019,USA,US,"{ ""DMA"" : [""Atlanta, GA - AL - NC DMA""] }",,USA113,,,,2,1041,"[-83.9605,34.814]","[-84.1792,34.6406,-83.7803,34.9876]"
adm2,admin,2,mapbox.boundaries-adm2-v3,boundaries_admin_2,mapbox.boundaries-admPoints-v3,points_admin_2,USA213293,49353961,Q498377,all,13293,Upson,,"{""en"": [""Upson County"", ""Upson County, Georgia""]}",county,2019,USA,US,"{ ""DMA"" : [""Atlanta, GA - AL - NC DMA""] }",,USA113,,,,2,1013,"[-84.293,32.8454]","[-84.5344,32.69,-84.1222,33.0042]"
adm2,admin,2,mapbox.boundaries-adm2-v3,boundaries_admin_2,mapbox.boundaries-admPoints-v3,points_admin_2,USA213295,146150633,Q498321,all,13295,Walker,,"{""en"": [""Walker County"", ""Walker County, Georgia""]}",county,2019,USA,US,"{ ""DMA"" : [""Chattanooga, TN - GA - NC DMA""] }",,USA113,,,,2,1411,"[-85.3261,34.7815]","[-85.5341,34.5818,-85.0504,34.9852]"
adm2,admin,2,mapbox.boundaries-adm2-v3,boundaries_admin_2,mapbox.boundaries-admPoints-v3,points_admin_2,USA213297,11736297,Q498312,all,13297,Walton,,"{""en"": [""Walton County"", ""Walton County, Georgia""]}",county,2019,USA,US,"{ ""DMA"" : [""Atlanta, GA - AL - NC DMA""] }",,USA113,,,,2,1031,"[-83.7473,33.7635]","[-83.9822,33.5969,-83.5059,33.9298]"
adm2,admin,2,mapbox.boundaries-adm2-v3,boundaries_admin_2,mapbox.boundaries-admPoints-v3,points_admin_2,USA213299,73012457,Q498353,all,13299,Ware,,"{""en"": [""Ware County"", ""Ware County, Georgia""]}",county,2019,USA,US,"{ ""DMA"" : [""Jacksonville, FL - Brunswick, GA DMA""] }",,USA113,,,,2,2754,"[-82.3666,31.0206]","[-82.7011,30.5686,-82.1317,31.4694]"
adm2,admin,2,mapbox.boundaries-adm2-v3,boundaries_admin_2,mapbox.boundaries-admPoints-v3,points_admin_2,USA213301,109057257,Q491529,all,13301,Warren,,"{""en"": [""Warren County"", ""Warren County, Georgia""]}",county,2019,USA,US,"{ ""DMA"" : [""Augusta, GA - SC DMA""] }",,USA113,,,,2,891,"[-82.7019,33.4326]","[-82.8666,33.2534,-82.3838,33.6114]"
adm2,admin,2,mapbox.boundaries-adm2-v3,boundaries_admin_2,mapbox.boundaries-admPoints-v3,points_admin_2,USA213303,74585321,Q498286,all,13303,Washington,,"{""en"": [""Washington County"", ""Washington County, Georgia""]}",county,2019,USA,US,"{ ""DMA"" : [""Macon, GA DMA""] }",,USA113,,,,2,2117,"[-82.7988,32.9975]","[-83.0736,32.7563,-82.5109,33.2384]"
adm2,admin,2,mapbox.boundaries-adm2-v3,boundaries_admin_2,mapbox.boundaries-admPoints-v3,points_admin_2,USA213305,187110633,Q491762,all,13305,Wayne,,"{""en"": [""Wayne County"", ""Wayne County, Georgia""]}",county,2019,USA,US,"{ ""DMA"" : [""Savannah, GA - SC DMA""] }",,USA113,,,,2,1977,"[-81.9152,31.5785]","[-82.1479,31.3271,-81.612,31.8293]"
adm2,admin,2,mapbox.boundaries-adm2-v3,boundaries_admin_2,mapbox.boundaries-admPoints-v3,points_admin_2,USA213307,170202345,Q491514,all,13307,Webster,,"{""en"": [""Webster County"", ""Webster County, Georgia""]}",county,2019,USA,US,"{ ""DMA"" : [""Columbus, GA - AL DMA""] }",,USA113,,,,2,644,"[-84.538,32.0749]","[-84.6558,31.9192,-84.4312,32.2331]"
adm2,admin,2,mapbox.boundaries-adm2-v3,boundaries_admin_2,mapbox.boundaries-admPoints-v3,points_admin_2,USA213309,103683305,Q498332,all,13309,Wheeler,,"{""en"": [""Wheeler County"", ""Wheeler County, Georgia""]}",county,2019,USA,US,"{ ""DMA"" : [""Macon, GA DMA""] }",,USA113,,,,2,920,"[-82.7649,32.1148]","[-82.9402,31.9189,-82.5392,32.3103]"
adm2,admin,2,mapbox.boundaries-adm2-v3,boundaries_admin_2,mapbox.boundaries-admPoints-v3,points_admin_2,USA213311,152048873,Q389365,all,13311,White,,"{""en"": [""White County"", ""White County, Georgia""]}",county,2019,USA,US,"{ ""DMA"" : [""Atlanta, GA - AL - NC DMA""] }",,USA113,,,,2,764,"[-83.7668,34.6527]","[-83.8774,34.5036,-83.6155,34.8015]"
adm2,admin,2,mapbox.boundaries-adm2-v3,boundaries_admin_2,mapbox.boundaries-admPoints-v3,points_admin_2,USA213313,102175977,Q491537,all,13313,Whitfield,,"{""en"": [""Whitfield County"", ""Whitfield County, Georgia""]}",county,2019,USA,US,"{ ""DMA"" : [""Chattanooga, TN - GA - NC DMA""] }",,USA113,,,,2,920,"[-84.9887,34.8022]","[-85.1689,34.6157,-84.8105,34.9882]"
adm2,admin,2,mapbox.boundaries-adm2-v3,boundaries_admin_2,mapbox.boundaries-admPoints-v3,points_admin_2,USA213315,70587625,Q486791,all,13315,Wilcox,,"{""en"": [""Wilcox County"", ""Wilcox County, Georgia""]}",county,2019,USA,US,"{ ""DMA"" : [""Macon, GA DMA""] }",,USA113,,,,2,1169,"[-83.45,31.989]","[-83.6123,31.8446,-83.1767,32.1333]"
adm2,admin,2,mapbox.boundaries-adm2-v3,boundaries_admin_2,mapbox.boundaries-admPoints-v3,points_admin_2,USA213317,193664233,Q491759,all,13317,Wilkes,,"{""en"": [""Wilkes County"", ""Wilkes County, Georgia""]}",county,2019,USA,US,"{ ""DMA"" : [""Augusta, GA - SC DMA""] }",,USA113,,,,2,1480,"[-82.7782,33.7939]","[-82.9873,33.5961,-82.4795,33.9914]"
adm2,admin,2,mapbox.boundaries-adm2-v3,boundaries_admin_2,mapbox.boundaries-admPoints-v3,points_admin_2,USA213319,12457193,Q486317,all,13319,Wilkinson,,"{""en"": [""Wilkinson County"", ""Wilkinson County, Georgia""]}",county,2019,USA,US,"{ ""DMA"" : [""Macon, GA DMA""] }",,USA113,,,,2,1396,"[-83.1537,32.7966]","[-83.407,32.5842,-82.9451,33.0088]"
adm2,admin,2,mapbox.boundaries-adm2-v3,boundaries_admin_2,mapbox.boundaries-admPoints-v3,points_admin_2,USA213321,103945449,Q486154,all,13321,Worth,,"{""en"": [""Worth County"", ""Worth County, Georgia""]}",county,2019,USA,US,"{ ""DMA"" : [""Albany, GA DMA""] }",,USA113,,,,2,1751,"[-83.833,31.5843]","[-84.0329,31.3184,-83.6494,31.8496]"
adm2,admin,2,mapbox.boundaries-adm2-v3,boundaries_admin_2,mapbox.boundaries-admPoints-v3,points_admin_2,USA215001,124327145,Q487334,all,15001,Hawaii,,"{""en"": [""Hawaii County"", ""Hawai'i County"", ""Hawaii County, Hawaii"", ""Hawaiʻi County""]}",county,2019,USA,US,"{ ""DMA"" : [""Honolulu, HI DMA""] }",,USA115,,,,2,11134,"[-155.4496,19.591]","[-156.0619,18.9107,-154.8066,20.2685]"
adm2,admin,2,mapbox.boundaries-adm2-v3,boundaries_admin_2,mapbox.boundaries-admPoints-v3,points_admin_2,USA215003,3544297,Q487704,all,15003,Honolulu,,"{""en"": [""Honolulu County"", ""City and County of Honolulu"", ""City and County of Honolulu, HI"", ""Honolulu City and County"", ""Honolulu County, Hawaii"", ""Oahu County""]}",county,2019,USA,US,"{ ""DMA"" : [""Honolulu, HI DMA""] }",,USA115,,,,2,1686,"[-158.038,21.484]","[-178.3332,21.2549,-157.6487,28.4021]"
adm2,admin,2,mapbox.boundaries-adm2-v3,boundaries_admin_2,mapbox.boundaries-admPoints-v3,points_admin_2,USA215005,121902313,Q494546,all,15005,Kalawao,,"{""en"": [""Kalawao County"", ""Kalawao County, Hawaii""]}",county,2019,USA,US,"{ ""DMA"" : [""Honolulu, HI DMA""] }",,USA115,,,,2,33,"[-156.9511,21.1725]","[-157.0146,21.1295,-156.896,21.2154]"
adm2,admin,2,mapbox.boundaries-adm2-v3,boundaries_admin_2,mapbox.boundaries-admPoints-v3,points_admin_2,USA215007,162665705,Q111517,all,15007,Kauai,,"{""en"": [""Kauai County"", ""Kauai County, Hawaii""]}",county,2019,USA,US,"{ ""DMA"" : [""Honolulu, HI DMA""] }",,USA115,,,,2,1762,"[-159.5589,22.0506]","[-160.545,21.6491,-159.2924,22.2354]"
adm2,admin,2,mapbox.boundaries-adm2-v3,boundaries_admin_2,mapbox.boundaries-admPoints-v3,points_admin_2,USA215009,195892457,Q111409,all,15009,Maui,,"{""en"": [""Maui County"", ""County of Maui"", ""Maui"", ""Maui County, Hawaii""]}",county,2019,USA,US,"{ ""DMA"" : [""Honolulu, HI DMA""] }",,USA115,,,,2,3237,"[-156.3112,20.8032]","[-157.3109,20.5008,-155.9766,21.2242]"
adm2,admin,2,mapbox.boundaries-adm2-v3,boundaries_admin_2,mapbox.boundaries-admPoints-v3,points_admin_2,USA216001,86840553,Q109820,all,16001,Ada,,"{""en"": [""Ada County"", ""Ada County, Idaho""]}",county,2019,USA,US,"{ ""DMA"" : [""Boise, ID - OR DMA""] }",,USA116,,,,2,3784,"[-116.2244,43.4608]","[-116.5137,43.1123,-115.9748,43.8074]"
adm2,admin,2,mapbox.boundaries-adm2-v3,boundaries_admin_2,mapbox.boundaries-admPoints-v3,points_admin_2,USA216003,10491113,Q109815,all,16003,Adams,,"{""en"": [""Adams County"", ""Adams County, Idaho""]}",county,2019,USA,US,"{ ""DMA"" : [""Boise, ID - OR DMA""] }",,USA116,,,,2,5009,"[-116.5407,44.8578]","[-116.8997,44.4444,-116.0891,45.2681]"
adm2,admin,2,mapbox.boundaries-adm2-v3,boundaries_admin_2,mapbox.boundaries-admPoints-v3,points_admin_2,USA216005,109253865,Q113017,all,16005,Bannock,,"{""en"": [""Bannock County"", ""Bannock County, Idaho""]}",county,2019,USA,US,"{ ""DMA"" : [""Idaho Falls - Pocatello, ID - WY DMA""] }",,USA116,,,,2,4048,"[-112.1631,42.6399]","[-112.7523,42.2563,-111.8755,43.0226]"
adm2,admin,2,mapbox.boundaries-adm2-v3,boundaries_admin_2,mapbox.boundaries-admPoints-v3,points_admin_2,USA216007,178918633,Q486372,all,16007,Bear Lake,,"{""en"": [""Bear Lake County"", ""Bear Lake County, Idaho""]}",county,2019,USA,US,"{ ""DMA"" : [""Salt Lake City, UT - ID - WY DMA""] }",,USA116,,,,2,3675,"[-111.3163,42.3022]","[-111.6349,41.9995,-111.0467,42.6034]"
adm2,admin,2,mapbox.boundaries-adm2-v3,boundaries_admin_2,mapbox.boundaries-admPoints-v3,points_admin_2,USA216009,35722473,Q486376,all,16009,Benewah,,"{""en"": [""Benewah County"", ""Benewah County, Idaho""]}",county,2019,USA,US,"{ ""DMA"" : [""Spokane, WA - ID - MT - OR DMA""] }",,USA116,,,,2,2988,"[-116.6846,47.2165]","[-117.0399,47.0217,-116.3294,47.4147]"
adm2,admin,2,mapbox.boundaries-adm2-v3,boundaries_admin_2,mapbox.boundaries-admPoints-v3,points_admin_2,USA216011,83367145,Q488548,all,16011,Bingham,,"{""en"": [""Bingham County"", ""Bingham County, Idaho""]}",county,2019,USA,US,"{ ""DMA"" : [""Idaho Falls - Pocatello, ID - WY DMA""] }",,USA116,,,,2,7534,"[-112.2978,43.2472]","[-113.0078,42.863,-111.588,43.6266]"
adm2,admin,2,mapbox.boundaries-adm2-v3,boundaries_admin_2,mapbox.boundaries-admPoints-v3,points_admin_2,USA216013,23860457,Q488582,all,16013,Blaine,,"{""en"": [""Blaine County"", ""Blaine County, Idaho""]}",county,2019,USA,US,"{ ""DMA"" : [""Twin Falls, ID DMA""] }",,USA116,,,,2,9486,"[-113.8784,43.3091]","[-114.9967,42.6159,-113.0073,43.993]"
adm2,admin,2,mapbox.boundaries-adm2-v3,boundaries_admin_2,mapbox.boundaries-admPoints-v3,points_admin_2,USA216015,81663209,Q486357,all,16015,Boise,,"{""en"": [""Boise County"", ""Boise County, Idaho""]}",county,2019,USA,US,"{ ""DMA"" : [""Boise, ID - OR DMA""] }",,USA116,,,,2,6868,"[-115.7711,43.97]","[-116.282,43.5859,-114.9673,44.3517]"
adm2,admin,2,mapbox.boundaries-adm2-v3,boundaries_admin_2,mapbox.boundaries-admPoints-v3,points_admin_2,USA216017,135271657,Q483932,all,16017,Bonner,,"{""en"": [""Bonner County"", ""Bonner County, Idaho""]}",county,2019,USA,US,"{ ""DMA"" : [""Spokane, WA - ID - MT - OR DMA""] }",,USA116,,,,2,7452,"[-116.5421,48.371]","[-117.0421,47.8901,-116.0487,48.8474]"
adm2,admin,2,mapbox.boundaries-adm2-v3,boundaries_admin_2,mapbox.boundaries-admPoints-v3,points_admin_2,USA216019,52040937,Q486380,all,16019,Bonneville,,"{""en"": [""Bonneville County"", ""Bonneville County, Idaho""]}",county,2019,USA,US,"{ ""DMA"" : [""Idaho Falls - Pocatello, ID - WY DMA""] }",,USA116,,,,2,6782,"[-111.4337,43.3239]","[-112.5201,43.0194,-111.0439,43.6269]"
adm2,admin,2,mapbox.boundaries-adm2-v3,boundaries_admin_2,mapbox.boundaries-admPoints-v3,points_admin_2,USA216021,124720361,Q486366,all,16021,Boundary,,"{""en"": [""Boundary County"", ""Boundary County, Idaho""]}",county,2019,USA,US,"{ ""DMA"" : [""Spokane, WA - ID - MT - OR DMA""] }",,USA116,,,,2,5019,"[-116.4172,48.7506]","[-117.0324,48.5,-116.0489,49.0009]"
adm2,admin,2,mapbox.boundaries-adm2-v3,boundaries_admin_2,mapbox.boundaries-admPoints-v3,points_admin_2,USA216023,64558313,Q111298,all,16023,Butte,,"{""en"": [""Butte County"", ""Butte County, Idaho""]}",county,2019,USA,US,"{ ""DMA"" : [""Idaho Falls - Pocatello, ID - WY DMA""] }",,USA116,,,,2,8020,"[-113.0809,43.7612]","[-113.7984,43.2846,-112.695,44.2342]"
adm2,admin,2,mapbox.boundaries-adm2-v3,boundaries_admin_2,mapbox.boundaries-admPoints-v3,points_admin_2,USA216025,193205481,Q486054,all,16025,Camas,,"{""en"": [""Camas County"", ""Camas County, Idaho""]}",county,2019,USA,US,"{ ""DMA"" : [""Boise, ID - OR DMA""] }",,USA116,,,,2,3846,"[-114.8368,43.5293]","[-115.0867,43.1981,-114.3748,43.8586]"
adm2,admin,2,mapbox.boundaries-adm2-v3,boundaries_admin_2,mapbox.boundaries-admPoints-v3,points_admin_2,USA216027,102765801,Q486078,all,16027,Canyon,,"{""en"": [""Canyon County"", ""Canyon County, Idaho""]}",county,2019,USA,US,"{ ""DMA"" : [""Boise, ID - OR DMA""] }",,USA116,,,,2,2162,"[-116.6531,43.586]","[-117.0326,43.2905,-116.4734,43.8802]"
adm2,admin,2,mapbox.boundaries-adm2-v3,boundaries_admin_2,mapbox.boundaries-admPoints-v3,points_admin_2,USA216029,102110441,Q488481,all,16029,Caribou,,"{""en"": [""Caribou County"", ""Caribou County, Idaho""]}",county,2019,USA,US,"{ ""DMA"" : [""Idaho Falls - Pocatello, ID - WY DMA""] }",,USA116,,,,2,6354,"[-111.5788,42.7198]","[-112.1499,42.4154,-111.0435,43.0225]"
adm2,admin,2,mapbox.boundaries-adm2-v3,boundaries_admin_2,mapbox.boundaries-admPoints-v3,points_admin_2,USA216031,79041769,Q483947,all,16031,Cassia,,"{""en"": [""Cassia County"", ""Cassia County, Idaho""]}",county,2019,USA,US,"{ ""DMA"" : [""Twin Falls, ID DMA""] }",,USA116,,,,2,9032,"[-113.6441,42.3394]","[-114.2867,41.9882,-113,42.6878]"
adm2,admin,2,mapbox.boundaries-adm2-v3,boundaries_admin_2,mapbox.boundaries-admPoints-v3,points_admin_2,USA216033,22942953,Q156448,all,16033,Clark,,"{""en"": [""Clark County"", ""Clark County, Idaho""]}",county,2019,USA,US,"{ ""DMA"" : [""Idaho Falls - Pocatello, ID - WY DMA""] }",,USA116,,,,2,6384,"[-112.333,44.2728]","[-112.9954,43.9719,-111.6172,44.5717]"
adm2,admin,2,mapbox.boundaries-adm2-v3,boundaries_admin_2,mapbox.boundaries-admPoints-v3,points_admin_2,USA216035,75896041,Q175799,all,16035,Clearwater,,"{""en"": [""Clearwater County"", ""Clearwater County, Idaho""]}",county,2019,USA,US,"{ ""DMA"" : [""Spokane, WA - ID - MT - OR DMA""] }",,USA116,,,,2,9400,"[-115.6327,46.6011]","[-116.4561,46.2658,-114.5946,46.9347]"
adm2,admin,2,mapbox.boundaries-adm2-v3,boundaries_admin_2,mapbox.boundaries-admPoints-v3,points_admin_2,USA216037,37557481,Q488512,all,16037,Custer,,"{""en"": [""Custer County"", ""Custer County, Idaho""]}",county,2019,USA,US,"{ ""DMA"" : [""Idaho Falls - Pocatello, ID - WY DMA""] }",,USA116,,,,2,17862,"[-114.2939,44.2277]","[-115.305,43.5692,-113.3204,44.8791]"
adm2,admin,2,mapbox.boundaries-adm2-v3,boundaries_admin_2,mapbox.boundaries-admPoints-v3,points_admin_2,USA216039,52565225,Q486336,all,16039,Elmore,,"{""en"": [""Elmore County"", ""Elmore County, Idaho""]}",county,2019,USA,US,"{ ""DMA"" : [""Boise, ID - OR DMA""] }",,USA116,,,,2,11037,"[-115.5291,43.4363]","[-116.2679,42.7677,-114.9714,44.0988]"
